timestamp,open,high,low,close,volume
1641160800,115.058,115.366,114.946,115.327,50038
1641247200,115.308,116.349,115.272,116.140,67158
1641333600,116.126,116.252,115.619,116.115,67328
1641420000,116.079,116.181,115.623,115.839,75721
1641506400,115.838,116.048,115.534,115.551,55875
1641765600,115.522,115.850,115.041,115.203,52334
1641852000,115.184,115.681,115.117,115.289,53866
1641938400,115.274,115.468,114.378,114.629,57708
1642024800,114.616,114.703,113.998,114.171,45847
1642111200,114.160,114.261,113.480,114.198,66547
1642370400,114.117,114.649,114.117,114.613,32782
1642456800,114.617,115.058,114.449,114.598,69868
1642543200,114.589,114.788,114.206,114.323,66375
1642629600,114.321,114.548,113.962,114.101,71771
1642716000,114.070,114.149,113.602,113.692,77596
1642975200,113.626,113.999,113.469,113.954,89735
1643061600,113.937,114.157,113.667,113.863,88567
1643148000,113.850,114.694,113.778,114.650,80608
1643234400,114.627,115.489,114.473,115.357,111682
1643320800,115.357,115.687,115.121,115.234,100108
1643580000,115.257,115.593,114.924,115.118,87023
1643666400,115.091,115.192,114.567,114.680,86867
1643752800,114.653,114.805,114.153,114.455,70790
1643839200,114.439,114.988,114.325,114.966,94273
1643925600,114.951,115.431,114.774,115.182,92086
1644184800,115.269,115.379,114.913,115.091,77342
1644271200,115.063,115.627,115.047,115.534,72928
1644357600,115.516,115.677,115.318,115.529,69498
1644444000,115.508,116.342,115.424,115.996,101646
1644530400,115.996,116.176,115.012,115.432,101096
1644789600,115.324,115.746,115.009,115.540,120417
1644876000,115.511,115.874,115.257,115.602,95839
1644962400,115.581,115.789,115.352,115.476,87351
1645048800,115.446,115.537,114.845,114.931,112096
1645135200,114.937,115.296,114.787,115.032,91387
1645394400,115.004,115.128,114.713,114.734,65522
1645480800,114.720,115.242,114.496,115.076,122277
1645567200,115.045,115.201,114.924,115.004,71611
1645653600,114.977,115.697,114.407,115.530,188408
1645740000,115.500,115.760,115.149,115.526,118792
1645999200,115.225,115.782,114.858,114.969,122131
1646085600,114.944,115.288,114.698,114.911,102357
1646172000,114.891,115.686,114.788,115.514,110266
1646258400,115.483,115.807,115.383,115.454,92364
1646344800,115.446,115.555,114.649,114.854,124470
1646604000,114.897,115.474,114.813,115.310,128872
1646690400,115.281,115.791,115.229,115.662,116387
1646776800,115.633,115.942,115.551,115.845,89363
1646863200,115.818,116.198,115.797,116.130,86198
1646949600,116.130,117.357,116.069,117.293,84831
1647208800,117.332,118.218,117.308,118.184,76067
1647295200,118.178,118.451,117.696,118.295,86290
1647381600,118.292,119.123,118.174,118.766,91850
1647468000,118.760,119.027,118.366,118.606,76049
1647554400,118.608,119.397,118.468,119.154,64271
1647813600,119.102,119.499,119.081,119.461,47015
1647900000,119.457,121.027,119.432,120.826,94532
1647986400,120.818,121.412,120.592,121.120,88912
1648072800,121.121,122.408,120.950,122.370,88423
1648159200,122.352,122.437,121.178,122.089,106135
1648418400,122.004,125.100,122.004,123.888,154034
1648504800,123.863,124.302,121.976,122.868,160187
1648591200,122.848,123.205,121.309,121.831,147865
1648677600,121.836,122.450,121.281,121.695,149684
1648764000,121.669,123.036,121.601,122.559,113126
1649023200,122.597,122.959,122.261,122.786,91256
1649109600,122.786,123.667,122.368,123.599,93715
1649196000,123.579,124.050,123.455,123.786,117873
1649282400,123.756,124.002,123.467,123.953,96344
1649368800,123.934,124.676,123.657,124.281,90119
1649628000,124.013,125.772,124.013,125.362,104552
1649714400,125.344,125.757,124.763,125.368,118435
1649800800,125.348,126.321,125.321,125.632,109601
1649887200,125.650,126.014,125.080,125.868,110837
1649973600,125.854,126.685,125.845,126.356,129642
1650232800,126.312,127.001,126.231,126.984,82994
1650319200,126.983,128.975,126.960,128.901,129373
1650405600,128.871,129.400,127.458,127.882,156197
1650492000,127.882,128.704,127.802,128.379,130470
1650578400,128.352,129.111,127.737,128.537,137478
1650837600,128.553,128.866,127.521,128.127,150115
1650924000,128.124,128.220,127.023,127.217,153378
1651010400,127.196,128.590,126.927,128.420,149835
1651096800,128.402,131.251,128.340,130.795,185309
1651183200,130.795,130.944,129.315,129.863,154962
1651442400,129.726,130.478,129.612,130.163,131246
1651528800,130.163,130.292,129.698,130.131,116740
1651615200,130.125,130.390,128.623,129.081,129563
1651701600,129.055,130.558,128.753,130.184,164219
1651788000,130.184,130.808,130.093,130.553,163300
1652047200,130.491,131.348,130.112,130.319,151730
1652133600,130.316,130.570,129.797,130.414,159942
1652220000,130.416,130.811,129.443,129.967,167000
1652306400,129.935,130.049,127.520,128.303,201610
1652392800,128.303,129.455,128.227,129.257,153360
1652652000,129.187,129.636,128.697,129.103,125218
1652738400,129.103,129.782,128.824,129.350,125108
1652824800,129.343,129.537,128.006,128.201,120992
1652911200,128.201,128.943,127.024,127.766,173554
1652997600,127.703,128.299,127.525,127.924,148365
1653256800,127.840,128.046,127.149,127.878,119990
1653343200,127.883,128.088,126.359,126.814,140297
1653429600,126.845,127.497,126.651,127.290,131052
1653516000,127.290,127.583,126.552,127.096,121599
1653602400,127.118,127.252,126.676,127.111,104728
1653861600,126.957,127.825,126.854,127.553,97802
1653948000,127.543,128.891,127.475,128.647,149452
1654034400,128.625,130.187,128.621,130.111,135394
1654120800,130.080,130.242,129.513,129.835,120742
1654207200,129.800,130.981,129.681,130.811,113352
1654466400,130.854,132.008,130.431,131.871,93606
1654552800,131.847,133.003,131.841,132.585,143923
1654639200,132.585,134.475,132.502,134.244,158565
1654725600,134.219,134.558,133.185,134.355,172588
1654812000,134.325,134.482,133.363,134.354,164186
1655071200,134.297,135.199,133.595,134.429,197305
1655157600,134.386,135.470,133.868,135.465,199167
1655244000,135.460,135.589,133.505,133.827,223732
1655330400,133.787,134.678,131.493,132.200,235605
1655416800,132.172,135.426,132.118,134.944,216842
1655676000,134.901,135.440,134.534,135.081,151923
1655762400,135.081,136.708,134.832,136.655,182452
1655848800,136.648,136.713,135.685,136.251,187688
1655935200,136.251,136.251,134.260,134.937,233426
1656021600,134.929,135.396,134.354,135.189,194534
1656280800,135.290,135.550,134.523,135.464,195380
1656367200,135.439,136.384,135.107,136.130,197193
1656453600,136.102,137.006,135.764,136.589,226118
1656540000,136.576,136.811,135.549,135.726,206162
1656626400,135.666,135.987,134.745,135.256,215298
1656885600,135.296,135.775,134.781,135.666,150308
1656972000,135.666,136.362,135.497,135.871,195497
