Datetime,Open,High,Low,Close,Volume
2025-01-29 08:00:00+00:00,8533.8701171875,8540.400390625,8518.26953125,8536.4697265625,0
2025-01-29 09:00:00+00:00,8536.3203125,8545.8203125,8530.9501953125,8545.6298828125,0
2025-01-29 10:00:00+00:00,8545.5595703125,8555.5302734375,8544.580078125,8555.5,0
2025-01-29 11:00:00+00:00,8555.48046875,8564.419921875,8553.9296875,8563.1298828125,0
2025-01-29 12:00:00+00:00,8563.0703125,8564.9296875,8557.0595703125,8559.76953125,0
2025-01-29 13:00:00+00:00,8559.8095703125,8562.91015625,8555.5400390625,8561.0,0
2025-01-29 14:00:00+00:00,8561.01953125,8579.8203125,8558.669921875,8579.759765625,0
2025-01-29 15:00:00+00:00,8579.7099609375,8584.0595703125,8561.4599609375,8562.330078125,0
2025-01-29 16:00:00+00:00,8562.6103515625,8563.6904296875,8553.830078125,8555.490234375,0
2025-01-30 08:00:00+00:00,8557.8095703125,8574.8896484375,8547.8603515625,8569.4599609375,0
2025-01-30 09:00:00+00:00,8569.650390625,8579.009765625,8565.8095703125,8569.33984375,0
2025-01-30 10:00:00+00:00,8569.1904296875,8586.5400390625,8567.919921875,8585.7001953125,0
2025-01-30 11:00:00+00:00,8585.7001953125,8598.5,8585.1103515625,8598.099609375,0
2025-01-30 12:00:00+00:00,8598.16015625,8604.3896484375,8593.3095703125,8600.2802734375,0
2025-01-30 13:00:00+00:00,8600.2197265625,8618.0498046875,8599.91015625,8612.419921875,0
2025-01-30 14:00:00+00:00,8612.3603515625,8619.33984375,8605.1103515625,8618.2900390625,0
2025-01-30 15:00:00+00:00,8618.169921875,8650.16015625,8617.0400390625,8645.5302734375,0
2025-01-30 16:00:00+00:00,8645.599609375,8655.16015625,8645.419921875,8649.8798828125,0
2025-01-31 08:00:00+00:00,8646.9501953125,8679.48046875,8646.9501953125,8677.580078125,0
2025-01-31 09:00:00+00:00,8677.650390625,8692.7900390625,8675.5595703125,8675.5595703125,0
2025-01-31 10:00:00+00:00,8675.51953125,8676.73046875,8666.58984375,8671.41015625,0
2025-01-31 11:00:00+00:00,8671.4501953125,8681.2197265625,8670.7197265625,8677.240234375,0
2025-01-31 12:00:00+00:00,8677.4501953125,8679.669921875,8671.990234375,8677.23046875,0
2025-01-31 13:00:00+00:00,8677.2802734375,8687.7900390625,8672.1298828125,8686.75,0
2025-01-31 14:00:00+00:00,8686.9599609375,8688.33984375,8664.48046875,8669.26953125,0
2025-01-31 15:00:00+00:00,8668.9404296875,8678.5302734375,8667.75,8669.8203125,0
2025-01-31 16:00:00+00:00,8669.7900390625,8679.4599609375,8665.3095703125,8679.4599609375,0
2025-02-03 08:00:00+00:00,8673.9599609375,8673.9599609375,8557.73046875,8566.349609375,0
2025-02-03 09:00:00+00:00,8566.5302734375,8567.3095703125,8547.41015625,8559.919921875,0
2025-02-03 10:00:00+00:00,8560.0595703125,8570.26953125,8558.5498046875,8564.2802734375,0
2025-02-03 11:00:00+00:00,8564.41015625,8578.009765625,8562.4599609375,8562.4599609375,0
2025-02-03 12:00:00+00:00,8562.5,8568.240234375,8548.849609375,8552.0,0
2025-02-03 13:00:00+00:00,8551.9501953125,8566.58984375,8549.0703125,8552.6396484375,0
2025-02-03 14:00:00+00:00,8552.650390625,8560.7802734375,8529.9697265625,8529.9697265625,0
2025-02-03 15:00:00+00:00,8530.48046875,8593.5302734375,8520.2001953125,8572.9296875,0
2025-02-03 16:00:00+00:00,8572.919921875,8582.8896484375,8557.75,8574.509765625,0
2025-02-04 08:00:00+00:00,8583.5595703125,8583.5595703125,8524.6796875,8534.009765625,0
2025-02-04 09:00:00+00:00,8534.16015625,8567.6796875,8534.16015625,8562.330078125,0
2025-02-04 10:00:00+00:00,8562.240234375,8572.150390625,8558.6904296875,8572.1201171875,0
2025-02-04 11:00:00+00:00,8572.23046875,8574.26953125,8558.330078125,8562.25,0
2025-02-04 12:00:00+00:00,8562.48046875,8581.169921875,8562.48046875,8574.7900390625,0
2025-02-04 13:00:00+00:00,8574.66015625,8576.099609375,8550.3701171875,8554.51953125,0
2025-02-04 14:00:00+00:00,8554.4599609375,8576.0400390625,8549.009765625,8576.0400390625,0
2025-02-04 15:00:00+00:00,8576.1103515625,8579.759765625,8555.990234375,8557.4404296875,0
2025-02-04 16:00:00+00:00,8557.4501953125,8574.8896484375,8557.3095703125,8573.669921875,0
2025-02-05 08:00:00+00:00,8570.76953125,8578.7001953125,8557.23046875,8560.5,0
2025-02-05 09:00:00+00:00,8560.8798828125,8569.26953125,8550.33984375,8565.01953125,0
2025-02-05 10:00:00+00:00,8564.9599609375,8570.759765625,8559.009765625,8569.91015625,0
2025-02-05 11:00:00+00:00,8569.9501953125,8585.4404296875,8569.150390625,8583.759765625,0
2025-02-05 12:00:00+00:00,8583.7099609375,8588.400390625,8577.1103515625,8587.98046875,0
2025-02-05 13:00:00+00:00,8588.2802734375,8603.4404296875,8587.5400390625,8601.9697265625,0
2025-02-05 14:00:00+00:00,8602.0595703125,8608.7900390625,8595.1396484375,8596.6904296875,0
2025-02-05 15:00:00+00:00,8596.8896484375,8611.3203125,8586.7998046875,8610.8095703125,0
2025-02-05 16:00:00+00:00,8610.7998046875,8617.599609375,8604.759765625,8617.150390625,0
2025-02-06 08:00:00+00:00,8623.2900390625,8719.9404296875,8623.2900390625,8719.6103515625,0
2025-02-06 09:00:00+00:00,8719.650390625,8721.51953125,8712.41015625,8720.75,0
2025-02-06 10:00:00+00:00,8721.080078125,8736.9501953125,8719.73046875,8729.8603515625,0
2025-02-06 11:00:00+00:00,8729.9501953125,8730.51953125,8717.1201171875,8717.1201171875,0
2025-02-06 12:00:00+00:00,8716.8798828125,8766.150390625,8716.419921875,8762.5498046875,0
2025-02-06 13:00:00+00:00,8762.7001953125,8767.4404296875,8750.830078125,8755.2197265625,0
2025-02-06 14:00:00+00:00,8755.23046875,8762.4296875,8737.490234375,8747.330078125,0
2025-02-06 15:00:00+00:00,8747.5302734375,8753.259765625,8734.7001953125,8736.099609375,0
2025-02-06 16:00:00+00:00,8736.33984375,8741.0595703125,8731.4404296875,8734.98046875,0
2025-02-07 08:00:00+00:00,8727.2802734375,8728.9404296875,8703.9296875,8713.7998046875,0
2025-02-07 09:00:00+00:00,8713.759765625,8716.8095703125,8707.4404296875,8716.6103515625,0
2025-02-07 10:00:00+00:00,8716.3798828125,8719.849609375,8700.9501953125,8702.6796875,0
2025-02-07 11:00:00+00:00,8702.849609375,8705.6904296875,8698.0302734375,8699.5400390625,0
2025-02-07 12:00:00+00:00,8699.2998046875,8705.150390625,8695.8603515625,8702.4501953125,0
2025-02-07 13:00:00+00:00,8702.48046875,8716.9296875,8699.580078125,8714.5,0
2025-02-07 14:00:00+00:00,8714.5302734375,8715.669921875,8694.5400390625,8707.16015625,0
2025-02-07 15:00:00+00:00,8706.849609375,8707.9697265625,8686.8203125,8695.599609375,0
2025-02-07 16:00:00+00:00,8696.0595703125,8705.0400390625,8685.7900390625,8695.5400390625,0
2025-02-10 08:00:00+00:00,8700.5498046875,8740.3203125,8694.5498046875,8738.1396484375,0
2025-02-10 09:00:00+00:00,8737.830078125,8743.9697265625,8724.8798828125,8735.2001953125,0
2025-02-10 10:00:00+00:00,8735.3203125,8749.400390625,8733.76953125,8748.330078125,0
2025-02-10 11:00:00+00:00,8748.2900390625,8753.400390625,8744.33984375,8752.7197265625,0
2025-02-10 12:00:00+00:00,8752.5703125,8755.8798828125,8747.9501953125,8754.830078125,0
2025-02-10 13:00:00+00:00,8754.9599609375,8770.0703125,8754.759765625,8766.509765625,0
2025-02-10 14:00:00+00:00,8766.6904296875,8779.169921875,8764.33984375,8773.259765625,0
2025-02-10 15:00:00+00:00,8773.8203125,8785.849609375,8772.900390625,8780.23046875,0
2025-02-10 16:00:00+00:00,8780.2998046875,8781.16015625,8770.26953125,8776.599609375,0
2025-02-11 08:00:00+00:00,8767.7998046875,8789.580078125,8767.01953125,8771.3896484375,0
2025-02-11 09:00:00+00:00,8771.6298828125,8772.9697265625,8761.849609375,8764.830078125,0
2025-02-11 10:00:00+00:00,8764.669921875,8768.2998046875,8759.75,8760.4501953125,0
2025-02-11 11:00:00+00:00,8760.41015625,8773.740234375,8758.509765625,8773.740234375,0
2025-02-11 12:00:00+00:00,8773.7001953125,8775.1396484375,8761.6396484375,8772.330078125,0
2025-02-11 13:00:00+00:00,8772.2900390625,8772.9296875,8757.5703125,8757.5703125,0
2025-02-11 14:00:00+00:00,8757.3896484375,8762.8203125,8750.5302734375,8760.919921875,0
2025-02-11 15:00:00+00:00,8760.73046875,8783.1103515625,8756.1103515625,8782.41015625,0
2025-02-11 16:00:00+00:00,8782.4599609375,8785.6298828125,8778.509765625,8782.5595703125,0
2025-02-12 08:00:00+00:00,8777.3896484375,8791.33984375,8775.6103515625,8788.25,0
2025-02-12 09:00:00+00:00,8788.23046875,8788.8203125,8781.33984375,8784.3798828125,0
2025-02-12 10:00:00+00:00,8784.3701171875,8789.580078125,8776.3701171875,8780.419921875,0
2025-02-12 11:00:00+00:00,8780.3798828125,8787.0,8778.4599609375,8782.0,0
2025-02-12 12:00:00+00:00,8782.0,8783.4404296875,8776.1298828125,8779.5498046875,0
2025-02-12 13:00:00+00:00,8779.8896484375,8790.4404296875,8759.41015625,8774.599609375,0
2025-02-12 14:00:00+00:00,8774.759765625,8790.6904296875,8768.400390625,8788.25,0
2025-02-12 15:00:00+00:00,8788.349609375,8804.5703125,8785.150390625,8803.8896484375,0
2025-02-12 16:00:00+00:00,8803.9501953125,8810.58984375,8801.3896484375,8808.41015625,0
2025-02-13 08:00:00+00:00,8807.4404296875,8820.9296875,8735.08984375,8737.2900390625,0
2025-02-13 09:00:00+00:00,8736.650390625,8740.2998046875,8729.5703125,8735.599609375,0
2025-02-13 10:00:00+00:00,8735.6396484375,8754.16015625,8730.6201171875,8752.830078125,0
2025-02-13 11:00:00+00:00,8752.759765625,8764.51953125,8745.2197265625,8752.6103515625,0
2025-02-13 12:00:00+00:00,8751.9501953125,8765.25,8751.2001953125,8761.2099609375,0
2025-02-13 13:00:00+00:00,8761.2900390625,8768.259765625,8754.490234375,8760.2099609375,0
2025-02-13 14:00:00+00:00,8760.1298828125,8760.58984375,8736.26953125,8756.5703125,0
2025-02-13 15:00:00+00:00,8756.5,8760.830078125,8748.849609375,8760.2197265625,0
2025-02-13 16:00:00+00:00,8760.2001953125,8763.759765625,8756.0703125,8758.900390625,0
2025-02-14 08:00:00+00:00,8764.7197265625,8766.0302734375,8732.400390625,8735.2900390625,0
2025-02-14 09:00:00+00:00,8735.5,8749.2900390625,8730.1904296875,8747.5302734375,0
2025-02-14 10:00:00+00:00,8747.490234375,8749.83984375,8734.7900390625,8739.5,0
2025-02-14 11:00:00+00:00,8739.6103515625,8752.7998046875,8738.740234375,8751.8798828125,0
2025-02-14 12:00:00+00:00,8752.01953125,8756.6396484375,8746.009765625,8749.330078125,0
2025-02-14 13:00:00+00:00,8749.2900390625,8752.150390625,8735.73046875,8736.080078125,0
2025-02-14 14:00:00+00:00,8736.1396484375,8745.3798828125,8727.849609375,8742.9404296875,0
2025-02-14 15:00:00+00:00,8743.2001953125,8744.6298828125,8720.5,8725.8896484375,0
2025-02-14 16:00:00+00:00,8725.900390625,8727.580078125,8717.5400390625,8720.73046875,0
2025-02-17 08:00:00+00:00,8732.4599609375,8747.66015625,8725.3095703125,8741.0400390625,0
2025-02-17 09:00:00+00:00,8740.9404296875,8750.6796875,8736.9501953125,8750.5595703125,0
2025-02-17 10:00:00+00:00,8750.5703125,8755.3203125,8748.41015625,8752.1201171875,0
2025-02-17 11:00:00+00:00,8752.1298828125,8753.3603515625,8741.3798828125,8748.3798828125,0
2025-02-17 12:00:00+00:00,8748.419921875,8755.0302734375,8747.16015625,8754.83984375,0
2025-02-17 13:00:00+00:00,8754.8896484375,8756.3798828125,8748.4697265625,8754.51953125,0
2025-02-17 14:00:00+00:00,8754.5595703125,8760.419921875,8750.919921875,8757.3095703125,0
2025-02-17 15:00:00+00:00,8757.3603515625,8761.8896484375,8750.4501953125,8756.9501953125,0
2025-02-17 16:00:00+00:00,8756.8095703125,8769.0703125,8753.4296875,8767.8203125,0
2025-02-18 08:00:00+00:00,8768.009765625,8787.48046875,8759.7998046875,8767.0400390625,0
2025-02-18 09:00:00+00:00,8766.900390625,8773.83984375,8757.8203125,8766.400390625,0
2025-02-18 10:00:00+00:00,8766.419921875,8784.0498046875,8764.099609375,8780.25,0
2025-02-18 11:00:00+00:00,8780.26953125,8783.1201171875,8775.830078125,8778.4501953125,0
2025-02-18 12:00:00+00:00,8778.5302734375,8783.3203125,8769.6796875,8783.080078125,0
2025-02-18 13:00:00+00:00,8783.08984375,8787.3203125,8777.849609375,8782.2099609375,0
2025-02-18 14:00:00+00:00,8782.26953125,8782.26953125,8758.1904296875,8769.6201171875,0
2025-02-18 15:00:00+00:00,8769.6201171875,8783.3203125,8769.6201171875,8783.2001953125,0
2025-02-18 16:00:00+00:00,8783.0302734375,8783.0302734375,8762.2900390625,8768.2001953125,0
2025-02-19 08:00:00+00:00,8766.73046875,8771.2001953125,8734.849609375,8741.2197265625,0
2025-02-19 09:00:00+00:00,8741.169921875,8766.9599609375,8740.0498046875,8764.2900390625,0
2025-02-19 10:00:00+00:00,8764.259765625,8765.7197265625,8740.7099609375,8741.740234375,0
2025-02-19 11:00:00+00:00,8741.7099609375,8743.9404296875,8721.599609375,8727.6298828125,0
2025-02-19 12:00:00+00:00,8727.5400390625,8737.8896484375,8712.7998046875,8713.2099609375,0
2025-02-19 13:00:00+00:00,8713.16015625,8716.669921875,8706.3701171875,8708.2998046875,0
2025-02-19 14:00:00+00:00,8708.1904296875,8711.4697265625,8699.169921875,8699.330078125,0
2025-02-19 15:00:00+00:00,8699.4599609375,8723.830078125,8696.9404296875,8703.490234375,0
2025-02-19 16:00:00+00:00,8703.419921875,8713.2900390625,8702.9501953125,8706.0302734375,0
2025-02-20 08:00:00+00:00,8712.5302734375,8712.5302734375,8679.240234375,8687.759765625,0
2025-02-20 09:00:00+00:00,8687.7900390625,8701.76953125,8686.41015625,8691.2998046875,0
2025-02-20 10:00:00+00:00,8691.4697265625,8694.1796875,8687.6201171875,8691.3896484375,0
2025-02-20 11:00:00+00:00,8691.2998046875,8699.400390625,8674.169921875,8674.169921875,0
2025-02-20 12:00:00+00:00,8673.8095703125,8683.1904296875,8673.4697265625,8683.1796875,0
2025-02-20 13:00:00+00:00,8683.4697265625,8685.0,8669.1201171875,8669.2900390625,0
2025-02-20 14:00:00+00:00,8669.26953125,8687.2099609375,8669.26953125,8679.1796875,0
2025-02-20 15:00:00+00:00,8679.240234375,8680.4697265625,8652.9296875,8655.91015625,0
2025-02-20 16:00:00+00:00,8655.9501953125,8663.8701171875,8650.83984375,8659.8095703125,0
2025-02-21 08:00:00+00:00,8662.1904296875,8674.400390625,8646.6796875,8658.91015625,0
2025-02-21 09:00:00+00:00,8659.099609375,8666.8701171875,8654.1396484375,8665.76953125,0
2025-02-21 10:00:00+00:00,8665.669921875,8684.76953125,8665.4296875,8681.66015625,0
2025-02-21 11:00:00+00:00,8681.2802734375,8682.3701171875,8670.6796875,8671.3603515625,0
2025-02-21 12:00:00+00:00,8671.419921875,8674.4501953125,8665.76953125,8673.41015625,0
